Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Ryan Pressly","HOU",48.1,97.46585585585585,,,,121.23788235294116,120.09229946524066,117.43679999999999,,,113.12451895043733,98.67979591836732,112.6962682215743,"Ryan Pressly",7005,519151
"Justin Wilson","CIN",3.2,110.89368421052632,,98.34666666666665,,113.86823529411765,,,,,107.64777777777778,108.12037037037037,112.67444444444445,"Justin Wilson",4301,458677
"Ryan Castellani","OAK",2.2,113.54,106.50999999999999,,,100.06476190476191,136.92000000000002,,,,106.41599999999998,111.92755555555556,112.64444444444445,"Ryan Castellani",16377,624418
"Penn Murfee","SEA",69.1,103.40066508313538,89.05542857142859,,,121.30132812499998,,,,,111.5570618444563,104.6801371480182,112.5733595284467,"Penn Murfee",25174,682171
"Tim Hill","SDP",48,96.77303167420813,111.73162561576349,97.82240000000002,,98.80882352941175,,,,,105.15623149394342,106.84514131897718,112.28341857335127,"Tim Hill",16814,657612
"Alexis Díaz","CIN",63.2,110.80717791411047,,,,121.7598319327731,149.6,,,,114.70259481037922,95.14053892215566,112.27423153692617,"Alexis Diaz",21132,664747
"Brandon Woodruff","MIL",153.1,114.50550665301945,102.48298342541437,,,112.35216783216784,99.76520376175549,98.82198547215495,,,107.28268514851484,106.52960792079199,112.26116435643567,"Brandon Woodruff",16162,605540
"Cody Stashak","MIN",16.1,96.27423423423424,,,,125.01607142857142,,78.66,,,110.14484581497798,100.43876651982379,112.1691629955947,"Cody Stashak",18088,664054
"Andrew Kittredge","TBR",20,94.36374999999998,107.37811320754716,,,111.35136842105264,,,,,107.21072961373392,103.85321888412017,112.15021459227468,"Andrew Kittredge",12828,552640
"Emilio Pagán","MIN",63,115.63503424657534,,98.7473933649289,85.95419354838708,108.26181818181819,105.615,,,,104.70821333333335,108.64663111111105,111.81923555555555,"Emilio Pagan",14771,641941
"Carlos Rodón","SFG",178,101.87820372398684,,,,123.81479009687838,105.49637426900586,101.24949152542372,,,108.86060585661389,105.26687983843824,111.76046449007066,"Carlos Rodon",16137,607074
"Shawn Armstrong","- - -",61.2,116.49023102310231,112.87104557640752,104.14086092715232,,111.04704225352113,,,,,112.37795448053632,102.83593596300956,111.58739801747761,"Shawn Armstrong",12857,542888
"Frankie Montas","- - -",144.1,106.08697885196375,109.0517054263566,109.37484536082475,118.54141652613825,109.47375690607734,,,,,110.71735748902896,100.22455466240741,111.53128965593943,"Frankie Montas",14309,593423
"Chad Green","NYY",15,109.1539072847682,99.44,,,107.52646464646463,,88.78000000000002,,,107.90781512605044,106.33302521008406,111.5281512605042,"Chad Green",15552,643338
"Julio Urías","LAD",175,97.56983733539893,,,,,123.86403207331043,92.5768558951965,,,105.46625047874376,108.65901187284567,111.52311757947145,"Julio Urias",14765,628711
"Phil Maton","HOU",65.2,101.48572043010756,84.44225352112676,116.5257142857143,,110.34693877551017,122.81076023391815,-5.820000000000007,,,108.84691800188496,100.87551366635233,111.47534401508011,"Phil Maton",18064,664208
"Kenley Jansen","ATL",64,,117.31557603686637,120.79589586523737,,119.48687022900766,,,,,119.81135951661628,94.28970795568983,111.12902316213493,"Kenley Jansen",3096,445276
"Shelby Miller","SFG",7,123.8417543859649,,,,95.55514285714285,,,,,108.25070866141732,107.79196850393701,111.0984251968504,"Shelby Miller",10197,571946
"Michael Kelly","PHI",4,89.53066666666668,,,,117.8231746031746,,,,,113.15343750000001,101.97875000000002,111.06687500000001,"Michael Kelly",12791,547184
"Blake Snell","SDP",128,98.68115384615385,,,,109.77753954305801,106.46129943502824,97.88559322033902,,,102.5120462328767,106.70281678082193,111.03697773972601,"Blake Snell",13543,605483
"Nathan Eovaldi","BOS",109.1,101.13031484257873,,99.2808,108.54016528925617,106.30590476190476,107.4011801242236,,,,104.36506432748533,106.45044444444449,110.96505263157897,"Nathan Eovaldi",9132,543135
"Zach Pop","- - -",39,,104.75519417475728,,,116.34295081967213,,70.68,,,107.3148776338894,105.22457665715542,110.96202809482004,"Zach Pop",20185,647315
"Clayton Kershaw","LAD",126.1,101.41320652173914,98.34,,,118.00109414758269,110.37986710963455,91.86363636363637,,,109.8528813559322,100.10439584472392,110.8209185347184,"Clayton Kershaw",2036,477132
"Max Meyer","MIA",6,82.37823529411764,75.76,,,115.52780487804877,,95.84,,,99.54134831460675,104.52112359550561,110.6932584269663,"Max Meyer",27474,676974
"Jason Foley","DET",60.1,91.01811764705883,103.699897260274,,,120.69762845849807,,84.36666666666666,,,104.96815432742444,108.10950990615225,110.66596454640245,"Jason Foley",19531,671345
"Chris Martin","- - -",56,99.50769647696478,102.73380281690139,107.56691176470588,106.09678636011367,113.59492997198879,122.12312499999999,,,,104.38628081722197,109.57818949677771,110.49476072946662,"Chris Martin",11847,455119
"Héctor Neris","HOU",65.1,105.51814634146339,104.64584474885842,,106.82790996784566,94.71940298507462,,,,,106.90427304964538,104.43638297872342,110.40338652482272,"Hector Neris",11804,593576
"Cristian Javier","HOU",148.2,106.58059934853422,,,,125.79863829787236,,82.38159999999999,102.88766355140189,,110.62602171602909,102.29546605453915,110.35200910251902,"Cristian Javier",17606,664299
"Dylan Cease","CHW",184,99.86186946011281,99.50666666666667,,,125.77674140508223,,114.63657894736843,99.30445977011493,,111.26257463884428,98.20563723916526,110.30451364365975,"Dylan Cease",18525,656302
"A.J. Puk","OAK",66.1,106.51887265135699,97.33022471910114,,,125.09556675062973,,133.3909090909091,,,112.14858215962441,100.07188732394363,110.2754741784037,"A.J. Puk",19343,640462
"Logan Webb","SFG",192.1,94.3538144329897,115.56412121212121,,,105.89658189216684,,113.66561965811967,,,111.11689261744961,99.95832885906039,110.2641073825504,"Logan Webb",17995,657277
"Tanner Rainey","WSN",30,112.49662125340602,,,,123.46397350993378,,87.38,,,115.53945945945947,95.73169884169883,110.19737451737451,"Tanner Rainey",17610,663432
"Keynan Middleton","ARI",17,103.93123966942149,,,,101.75794871794874,,99.92341463414635,,,102.32697478991595,106.47529411764707,110.12680672268907,"Keynan Middleton",15264,641871
"Keegan Akin","BAL",81.2,103.7388785046729,,,,105.36549450549451,108.35999999999999,95.99008928571428,,,102.83667958941642,109.65304476615006,109.9427062528115,"Keegan Akin",19362,669211
"Raisel Iglesias","- - -",62,100.72038834951456,106.81855555555553,,,123.21749019607842,,92.68102127659573,,,105.82053667664572,103.59052985354657,109.93344989289766,"Raisel Iglesias",17130,628452
"Zac Gallen","ARI",184,108.83126241134751,111.25999999999999,100.82885321100918,,100.75384615384617,,91.79095693779901,95.26549689440994,,102.16396161754625,107.49671007539412,109.8095681973955,"Zac Gallen",19291,668678
"Steven Matz","STL",48,,98.34601466992666,,,87.96545454545455,112.22482352941176,94.84409836065576,,,99.85038255824064,114.16445349839131,109.79028048790126,"Steven Matz",13361,571927
"Reynaldo López","CHW",65.1,99.62899082568808,,,,117.21143750000003,116.4897435897436,101.60382978723405,,,106.76947825763408,102.45669256650815,109.78651340792516,"Reynaldo Lopez",16400,625643
"Danny Young","- - -",6.1,,111.56,,,110.44309859154929,,83.82000000000001,,,110.27015873015874,104.91571428571429,109.76333333333334,"Danny Young",18439,664849
"Adam Ottavino","NYM",65.2,104.63007751937987,112.83020289855068,100.9858181818182,,120.41494505494501,,96.85013333333336,,,114.94531516183996,99.43424190800678,109.71926746166949,"Adam Ottavino",1247,493603
"Dylan Lee","ATL",50.2,104.66979591836736,,,,109.89649999999997,,91.12627450980393,,,106.23487999999999,105.25850666666669,109.68887999999997,"Dylan Lee",19996,669276
"Pablo Reyes","MIL",1,,,,,,,,,,72.76,131.78,109.61777777777777,"Pablo Reyes",16357,622569
"Ryne Nelson","ARI",18.1,108.45886363636363,,92.93,,115.93230769230769,99.70424242424242,121.08625,,,108.76079051383398,101.06932806324114,109.53565217391305,"Ryne Nelson",26253,669194
"Josh Hader","- - -",50,,109.1336488549618,,,122.45842696629214,,105.5495238095238,,,112.87978292234241,96.08702530266699,109.50765261467055,"Josh Hader",14212,623352
"Zach Eflin","PHI",75.2,94.27135135135136,99.47134453781513,91.65128491620112,,99.45268292682925,120.12708333333336,72.16493150684933,,,99.95671708552238,112.00524092748634,109.4715005323087,"Zach Eflin",13774,621107
"Dylan Floro","MIA",53.2,100.77038961038957,113.37584664536743,,,100.06317460317463,,91.328,,,103.77187427240969,108.93911525029101,109.42477299185096,"Dylan Floro",13394,571670
"Matt Festa","SEA",54,105.13154855643043,109.79,,,111.40298989898989,,,,,108.7034174311926,102.82488532110092,109.33965596330279,"Matt Festa",19330,670036
"Ryne Stanek","HOU",54.2,103.55349904397703,,,132.7072906403941,117.05301204819274,,,,,112.88770454545454,93.76052272727274,109.27952272727264,"Ryne Stanek",15947,592773
"Anthony Bender","MIA",19.1,98.41999999999999,111.959754601227,,,128.2175824175824,,100.80933333333334,,,116.59852398523988,95.56634686346864,109.2272324723247,"Anthony Bender",19742,669622
"Alex Vesia","LAD",54.1,113.62903333333333,,,,107.5777922077922,,93.6093023255814,,,110.71987274655358,99.26810180275713,109.22496288441148,"Alex Vesia",25007,681911
"Gregory Santos","SFG",3.2,89.9624,93.81142857142858,,,118.28285714285714,,,,,105.07484848484849,101.48151515151517,109.18333333333334,"Gregory Santos",21894,666619
"Griffin Jax","MIN",72.1,84.17007712082261,,,,123.70928825622772,97.09795918367347,95.57379746835444,,,105.45763478260871,105.75019130434781,109.14608695652173,"Griffin Jax",20253,643377
"Wandy Peralta","NYY",56.1,93.54756756756757,102.50561056105612,,,114.94421874999999,,100.06816091954025,,,103.07452527743526,101.00123304562271,109.14599260172626,"Wandy Peralta",14295,593974
"Cionel Pérez","BAL",57.2,100.70360406091369,106.3245390070922,,,111.89865443425076,138.82210526315788,,,,106.54467502850625,102.95730900798173,109.10985176738879,"Cionel Perez",19614,672335
"Yu Darvish","SDP",194.2,115.88329380764165,97.84377952755904,96.2503125,102.5905882352941,99.88923187365401,90.58201680672268,,117.92916666666666,,102.43519756838909,105.5241877744005,108.89092198581565,"Yu Darvish",13074,506433
"Jake Cousins","MIL",13.1,90.94253968253969,98.91423076923077,,,124.82120000000003,,111.22,,,111.67992509363296,100.24404494382023,108.78134831460673,"Jake Cousins",21620,664776
"Tommy Milone","SEA",16.2,89.30760000000001,,,,88.51,73.47357142857143,92.73695652173912,,,88.71008403361341,117.4921848739496,108.64008403361345,"Tommy Milone",7608,543548
"Max Fried","ATL",185.1,97.96899563318776,105.54760638297874,,,101.90618055555554,105.6524092409241,105.57294710327456,,,102.20438833570415,103.96273826458032,108.61115220483643,"Max Fried",13743,608331
"Matt Dermody","CHC",1,75.62,82.2,,,92.22,85.66,67.1,,,79.9076923076923,126.78461538461539,108.52,"Matt Dermody",14844,571616
"Robert Gsellman","CHC",15.1,84.18,99.07565217391303,,,80.45433333333334,96.59428571428573,69.30666666666666,,,90.11970873786412,115.38708737864079,108.42737864077671,"Robert Gsellman",13696,607229
"Ross Stripling","TOR",134.1,84.60913868613137,76.16849673202616,,,93.57488789237668,,120.05631103074141,88.76255102040818,,95.96830109555472,112.07182349165268,108.42063949765785,"Ross Stripling",13273,548389
"Greg Weissert","NYY",11.1,120.83571428571429,107.84591549295776,,,116.88999999999999,,101.89999999999999,,,112.5004301075269,98.86924731182793,108.4125806451613,"Greg Weissert",20375,669711
"Nestor Cortes","NYY",158.1,117.27425138632165,135.07864864864865,103.57325170068025,,111.76039215686275,116.49142857142859,90.69018518518517,,,111.5497398373984,100.77462601626017,108.40930081300812,"Nestor Cortes",17874,641482
"Garrett Cleavinger","- - -",23,100.29285963798031,108.13018181818181,,,120.71400238948627,92.964,,,,109.61228224682321,101.15294544301129,108.40761920344877,"Garrett Cleavinger",17897,664076
"Justin Lawrence","COL",42.2,,90.71857482185274,,,135.06730994152048,,,,,110.65227931488805,104.12476943346505,108.36974967061926,"Justin Lawrence",17639,664875
"Jason Adam","TBR",63.1,111.90708609271523,,,,110.52878338278929,,107.22184818481851,,,109.93573560767597,97.73520255863531,108.25311300639657,"Jason Adam",11861,592094
"Seranthony Domínguez","PHI",51,117.68827814569534,106.63150579150577,90.45750000000001,,127.89095477386932,,88.94102564102563,,,115.05660000000009,94.12444999999997,108.20962499999997,"Seranthony Dominguez",19249,622554
"Adam Cimber","TOR",70.2,115.340054945055,120.92980645161292,,,105.47073170731704,,,,,113.41856589147281,100.32554263565896,108.17734496124037,"Adam Cimber",15288,643256
"Nick Mears","PIT",2,113.8529411764706,,,,76.60666666666667,84.05,,,,98.95290322580645,106.22645161290323,108.13612903225807,"Nick Mears",25376,683232
"DL Hall","BAL",13.2,109.97842857142857,,,,132.3648275862069,89.61500000000001,122.71127272727271,,,116.26411051734821,94.78703531598514,108.08871747211894,"DL Hall",22207,669084
"John Schreiber","BOS",65,103.67491638795985,116.92897637795278,,,107.84973821989531,,93.31736842105263,,,107.80935579781959,101.15559960356785,108.02025768087213,"John Schreiber",20020,670167
"Max Scherzer","NYM",145.1,107.86427263479146,,111.03796116504854,,112.42202380952381,100.11240000000002,98.77323529411767,,,107.35471680594246,102.34176415970289,107.97007428040851,"Max Scherzer",3137,453286
"Dustin May","LAD",30,113.38981818181819,105.53823529411765,100.98396039603959,,,134.51919999999998,108.10148148148147,,,112.65004219409282,94.94312236286922,107.77037974683545,"Dustin May",19716,669160
"Jordan Romano","TOR",64,116.84670886075949,106.46,,,110.81585937499997,,,,,113.69979633401218,95.2855600814664,107.59885947046837,"Jordan Romano",16122,605447
"Víctor Arano","WSN",42,93.18030769230772,98.00306122448983,,,100.56396226415096,,,,,98.70041853512706,107.6418236173393,107.57578475336318,"Victor Arano",15915,644364
"James Karinchak","CLE",39,100.64300000000001,,,,,119.45619718309861,,,,108.21408571428566,96.91219999999998,107.50474285714284,"James Karinchak",20151,675916
"Nick Neidert","MIA",5,94.44,,,,80.76,80.14,91.46000000000001,,,89.11185185185184,121.06962962962963,107.30790123456791,"Nick Neidert",18699,663734
"Jake Fishman","MIA",11,,101.08233009708738,,,106.30088235294117,,,,,103.15754385964911,111.89134502923976,107.27684210526319,"Jake Fishman",20060,670288
"Alex Cobb","SFG",149.2,103.604,94.67092702169623,,93.2471011673152,121.56,,,94.19005405405407,,94.02270157938482,111.08704904405651,107.18935993349959,"Alex Cobb",6562,502171
"Scott Alexander","SFG",17.1,,97.9982894736842,,,115.78222222222222,,85.47085714285714,,,98.23586761116732,108.96708494553249,107.11590094648494,"Scott Alexander",10591,518397
"Austin Voth","- - -",101.2,108.42327372764787,,97.019,,117.38568181818182,102.77642599277979,72.40769230769232,,,104.37799704131533,104.14721238479505,107.11301911674899,"Austin Voth",15047,608723
"Tanner Scott","MIA",62.2,108.05089361702123,,,,119.06520859671302,,,,,115.02975845410624,91.43536231884053,107.02206119162649,"Tanner Scott",17586,656945
"Elvis Peguero","LAA",17.1,,100.53026086956521,,,104.39948186528498,,,,,103.0010423452769,102.33557003257327,106.97915309446255,"Elvis Peguero",21652,665625
"Yency Almonte","LAD",35.1,79.42185185185184,116.13101265822787,,,121.28636771300448,,86.94838709677418,,,112.40125541125539,94.09549783549785,106.92865800865806,"Yency Almonte",15068,622075
"Garrett Whitlock","BOS",78.1,95.09454545454547,99.7549132947977,,,106.5062857142857,,100.83722943722944,,,101.06386929149126,106.86633532861715,106.8812235046556,"Garrett Whitlock",20191,676477
"Denyi Reyes","BAL",7.2,92.89921568627452,,,,110.57081081081081,97.92545454545453,84.29444444444445,,,97.63641025641026,112.12888888888887,106.84752136752137,"Denyi Reyes",20526,660593
"Alex Claudio","NYM",3.1,,90.6,,,90.99090909090908,,103.16166666666668,,,93.7008,111.03720000000001,106.8452,"Alex Claudio",12890,592222
"Drew Rasmussen","TBR",146,100.54878598247808,102.97431818181818,98.81182943603854,,110.7066474820144,90.59595959595961,,,,100.7151745747538,106.09429722470904,106.80211280214859,"Drew Rasmussen",25385,656876
"Drew Smith","NYM",46,106.60699266503669,112.82,,,112.67877256317688,98.09020408163268,95.74186046511628,,,107.5896765847348,98.83187580853821,106.77516170763263,"Drew Smith",17755,622098
"Janson Junk","LAA",8.1,90.81420289855072,,,154.76,121.60000000000001,83.72615384615385,79.768,,,104.91237735849056,100.06802515723271,106.76394968553461,"Janson Junk",23301,676083
"Jackson Kowar","KCR",15.2,87.38662068965517,,,,102.66424242424243,,120.26766917293233,,,103.06938906752413,99.76598070739549,106.74289389067526,"Jackson Kowar",21549,663804
"Jorge López","- - -",71,95.15961538461536,111.15627986348123,,,123.78790322580646,,107.81591160220997,115.37926605504587,,113.74985404203575,96.8742979661331,106.71655911016526,"Jorge Lopez",14527,605347
"Aneurys Zabala","MIA",2.2,96.52454545454547,,,,,115.00999999999999,106.972,,,102.55571428571429,98.41428571428571,106.69857142857143,"Aneurys Zabala",20802,656008
"Stephen Nogosek","NYM",22,107.60692307692308,,101.92474576271186,,114.1790909090909,97.3742857142857,100.7941176470588,,,106.48751999999998,100.71685333333335,106.65770666666667,"Stephen Nogosek",19545,668665
"Robert Suarez","SDP",47.2,113.96737430167597,113.33846153846154,105.00835820895522,,110.25,96.98727272727274,96.57023809523811,,,108.75799749687108,97.0771464330413,106.56906132665827,"Robert Suarez",30115,663158
"Hunter Gaddis","CLE",7.1,94.39428571428573,,84.8,,93.14,104.0909090909091,124.83379310344829,,,101.57742690058481,103.20619883040936,106.5421052631579,"Hunter Gaddis",25636,683769
"Colin Poche","TBR",58.2,114.61734228187915,,,,115.36923076923077,114.72705882352943,,,,114.63850311850311,92.65592515592516,106.46365904365906,"Colin Poche",19403,621363
"Calvin Faucher","TBR",21.1,,89.28592178770948,,,112.67154639175259,109.20466666666667,,,,102.61888631090487,106.75081206496516,106.34296983758706,"Calvin Faucher",20116,676534
"J.P. Feyereisen","TBR",24.1,96.58026143790849,,,,116.1662,,100.6210989010989,,,103.34279069767442,101.21784883720929,106.27808139534885,"J.P. Feyereisen",16610,656420
"Jordan Hicks","STL",61.1,88.17999999999999,110.37749271137025,,115.44,118.77902978749165,,84.59384615384614,,,111.8892477934294,95.371439279664,106.27335893806134,"Jordan Hicks",19618,663855
"Jordan Weems","WSN",39.2,107.11214437367303,,,,120.5185393258427,134.5352380952381,,,,112.64442333785618,95.216960651289,106.26322930800539,"Jordan Weems",13190,607179
"Julian Merryweather","TOR",26.2,97.43200000000002,,,,123.85762237762238,92.05799999999999,127.84666666666665,,,108.95198360805021,98.33708453996293,106.15401827398843,"Julian Merryweather",16703,657240
"Reiver Sanmartin","CIN",57,92.94873096446702,95.68486149584486,,,111.90631546231548,,95.26636975779611,,,99.47196379261368,103.8143771065313,106.13257973788802,"Reiver Sanmartin",19754,665665
"Nick Sandlin","CLE",44,118.55302013422819,107.0896551724138,,88.30701754385963,117.8838670694864,,,,,113.77549738219894,96.01306282722514,106.12795811518329,"Nick Sandlin",20517,680704
"Mauricio Llovera","SFG",16.1,111.97,95.43731343283581,,,113.30694117647059,,,,,105.74735633799517,103.41508351488744,106.07887389603391,"Mauricio Llovera",20080,661440
"Luis Perdomo","MIL",23.2,,96.9595,,80.38782608695652,99.67063291139242,,,,,95.006148409894,107.43731448763252,106.02621908127209,"Luis Perdomo",14682,606131
"Trent Thornton","TOR",46,99.43494584837545,91.05172413793103,,,108.77224199288256,101.40079207920793,,,,103.30243975903618,103.94749999999998,105.94807228915667,"Trent Thornton",17948,663423
"Hayden Wesneski","CHC",33,87.46740157480315,105.59063063063063,91.47704918032788,,123.63025316455698,,89.41894736842106,,,103.71157211448816,105.96191322487412,105.9284590014917,"Hayden Wesneski",27581,669713
"Andre Jackson","LAD",9.2,94.95964912280704,,,,98.4,83.32,112.10190476190476,,,104.17122580645162,102.60890322580646,105.9192258064516,"Andre Jackson",21298,656578
"Framber Valdez","HOU",201.1,86.48660550458715,94.68667118644069,,,108.18872131147543,121.91448356807513,101.76252707581227,,,104.10629642020746,99.14395449983273,105.8973302107728,"Framber Valdez",17295,664285
"Alex Wood","SFG",130.2,,99.39244357212955,,,93.54442786069654,,89.51201923076923,,,95.44840054372449,112.18048028998638,105.65698232895333,"Alex Wood",13781,622072
"Michael Feliz","BOS",3.1,80.3,,,,92.1,,96.82,,,87.30262295081967,110.98426229508196,105.65409836065574,"Michael Feliz",11903,593140
"Joe Musgrove","SDP",181,96.86936671575845,86.99958333333332,99.10757246376811,,115.00083333333332,116.81223880597015,88.27787709497207,,,104.33024028268551,103.20529328621907,105.59530035335685,"Joe Musgrove",12970,605397
"Zack Littell","SFG",44.1,93.19520833333337,,,112.86946236559139,101.4337366548043,,,,,98.66319261213718,106.9180474934037,105.53939313984166,"Zack Littell",15823,641793
"Matt Bush","- - -",59.2,116.46328767123288,100.22666666666667,100.61782312925169,,,116.39812500000001,,,,113.85726264327675,93.18836307282179,105.49197864599738,"Matt Bush",1246,456713
"Sean Doolittle","WSN",5.1,112.13707317073171,,,96.18,,103.58,,,,109.68981818181817,98.19418181818182,105.42945454545455,"Sean Doolittle",1581,448281
"Johan Oviedo","- - -",56,96.75134117647059,,,,113.70197468354431,118.91924528301887,96.75999999999998,,,105.95232085946675,100.196560122373,105.42255591449498,"Johan Oviedo",22487,670912
"Freddy Peralta","MIL",78,106.15348586810228,,,,106.8048,105.28474885844749,89.13347517730497,,,104.35842720779662,101.26706392779397,105.40069524625666,"Freddy Peralta",18679,642547
"Joe Barlow","TEX",35,106.91,110.55625,,,109.2726126126126,106.19744680851062,,,,108.34808743169395,95.68397085610198,105.22790528233148,"Joe Barlow",22296,669618
"Brent Suter","MIL",66.2,103.33047482014388,99.15999999999997,,,104.44363636363636,,93.45782771535579,,,100.69653558052435,100.88350187265921,105.1922284644195,"Brent Suter",13942,608718
"Dusten Knight","TBR",11,89.92,,94.23081967213115,,,103.30105263157895,91.27138888888888,,,93.10732984293195,111.38848167539267,105.17979057591621,"Dusten Knight",16537,643400
"Josh Sborz","TEX",22.1,101.106267281106,,,,130.25999999999996,124.36747474747474,,,,113.7690214797136,90.12109785202861,105.17207637231503,"Josh Sborz",18323,622250
"Tanner Houck","BOS",60,85.00972222222224,121.29235294117646,,91.31482828282827,108.91397333333335,,,,,105.90889936311645,99.21687580770943,105.11889972271736,"Tanner Houck",19879,656557
"Trevor Gott","MIL",45.2,115.80856,108.5354491017964,101.66062256809339,,,105.30784810126582,95.74000000000001,,,108.13815789473682,97.45976315789471,105.10663157894736,"Trevor Gott",15046,641627
"Wil Crowe","PIT",76,100.37882352941178,97.31456375838926,,,102.38993997445725,81.05999999999999,89.46850515463916,,,96.78210052052962,104.52428969308191,105.06762075854762,"Wil Crowe",19800,640444
"Elieser Hernández","MIA",62.1,98.74410147991544,86.4367088607595,,,129.85620253164555,,83.93702702702703,,,107.12873517681572,99.69669912499641,105.01388248367638,"Elieser Hernandez",16933,622694
"Luke Barker","MIL",4,94.24062500000001,,,100.4688888888889,,87.33500000000001,,,,95.8051851851852,107.8840740740741,105.00481481481484,"Luke Barker",19609,673316
"David Bednar","PIT",51.2,105.43529933481155,65.97999999999999,,102.55464788732395,,102.2889516129032,,,,103.98138095238093,103.09104761904759,104.98609523809523,"David Bednar",19569,670280
"Joe Mantiply","ARI",60,90.60133333333333,102.36762430939228,,,,111.0056153846154,94.97821428571429,,,102.91567886658794,103.9170011806376,104.89548996458092,"Joe Mantiply",14857,573009
"Matt Koch","SEA",4.1,95.29882352941176,,91.92260869565219,,113.73199999999999,,,,,100.14900000000002,102.84133333333334,104.86833333333333,"Matt Koch",13420,571863
"Bryce Montes de Oca","NYM",3.1,,121.144,102.3168888888889,,135.1178947368421,,,,,114.21880952380951,97.41833333333336,104.86333333333332,"Bryce Montes de Oca",21319,656755
"Bryan Baker","BAL",69.2,97.60365007541476,,,,111.53941558441561,,120.47310679611648,,,105.28408364582073,99.81846024857867,104.85958567194872,"Bryan Baker",19804,641329
"Miguel Castro","NYY",29,,96.20426966292136,,,121.35196428571427,,98.1029213483146,,,107.97975359342917,96.51503080082132,104.84919917864475,"Miguel Castro",15684,612434
"Chris Bassitt","NYM",181.2,100.02656084656083,98.81155279503108,102.99040160642573,,115.83971861471858,113.20598503740648,87.72994285714285,,,103.5880765217391,103.42866782608696,104.84745043478263,"Chris Bassitt",12304,605135
"Ryan Brasier","BOS",62.1,104.06432183908042,107.86245614035087,,,103.11404255319147,,94.34923076923077,,,104.40407582938384,101.94441706161142,104.80127014218012,"Ryan Brasier",5615,518489
"Jandel Gustave","MIL",28,106.98064516129031,95.88188679245282,,,122.47811764705884,,,,,106.26125000000002,103.20219827586207,104.79435344827588,"Jandel Gustave",14665,594311
"Ian Gibaut","- - -",36,101.57700492610837,,92.90245199161424,,109.51976525821595,,89.17489864864868,,,99.2704430946575,101.98608468188873,104.65181600532033,"Ian Gibaut",17871,664139
"José Suarez","LAA",109,96.46131578947367,98.76834437086094,,,117.79649059767637,95.82814159292033,96.76818390804597,,,101.06017980251397,104.86795281437261,104.63022231223977,"Jose Suarez",19911,660761
"Drew Steckenrider","SEA",14.1,91.45637426900585,,,,100.20222222222223,109.76,92.42870967741936,,,93.44638783269964,110.58053231939166,104.61741444866918,"Drew Steckenrider",18806,608716
"JT Chargois","TBR",22.1,111.91523809523811,99.737082881172,,,116.99841796875002,,,,,106.58239591405423,100.35056545732063,104.55378818832924,"JT Chargois",13767,608638
"Walker Buehler","LAD",65,95.02293785310734,93.20884615384615,101.24911196911195,,120.93804878048782,,92.06902439024391,100.76647727272729,,100.16049713193112,103.50074569789676,104.52024856596556,"Walker Buehler",19374,621111
"Brooks Raley","TBR",53.2,108,102.81403141361254,89.18296296296295,,128.43537037037044,,79.97144578313254,,,105.63588585017834,103.64430439952443,104.49115338882282,"Brooks Raley",10061,548384
"Tylor Megill","NYM",47.1,99.22560000000001,,116.78399999999998,,107.02695652173914,87.113,85.8326388888889,,,98.44485018501945,104.42130759364014,104.46857327415172,"Tylor Megill",21318,656731
"Nick Duron","PHI",1,85.03999999999999,107.56,,,120.92,,,,,96.825,107.34499999999998,104.4375,"Nick Duron",21092,663975
"Thomas Hatch","TOR",4.2,104.81999999999998,105.12,108.24,,,,112,,,107.36309859154929,100.26366197183098,104.42535211267604,"Thomas Hatch",19264,641672
"Scott Barlow","KCR",74.1,92.31365853658542,97.685,,,97.38082242990654,119.16091397849462,,,,102.95993322203664,101.97587646076799,104.40479131886482,"Scott Barlow",14993,605130
"Trevor Stephan","CLE",63.2,91.34436213991769,,,114.58739436619719,114.44433070866143,,,,,103.51241650294692,99.54626719056976,104.36728880157173,"Trevor Stephan",19932,663986
"Jalen Beeks","TBR",61,99.60406639004148,,109.85142857142857,,108.41636363636363,,106.88093495934959,,,103.38821010045282,98.39604550234678,104.31457967156115,"Jalen Beeks",17192,656222
"Nick Martinez","SDP",106.1,93.19215077605323,100.78873015873016,92.03632786885245,,,89.42615384615384,120.47371298405467,,,100.45352740806312,104.41669591767027,104.18487987507365,"Nick Martinez",12730,607259
"Logan Gilbert","SEA",185.2,97.60038130381305,93.15365853658537,,,109.26919831223628,,105.97557446808511,93.8035359116022,,100.97222947440737,104.01110958433523,104.17088285812436,"Logan Gilbert",22250,669302
"Tanner Banks","CHW",53,96.18863523573201,,,,111.42651685393257,137.77041666666665,108.23704918032786,,,105.22743561030236,101.4662038073908,104.15225083986563,"Tanner Banks",16990,621383
"Nick Lodolo","CIN",103.1,98.13098245614036,95.07199052132701,,,,132.05984466019413,90.16241379310344,,,106.96216766467064,100.56670658682636,104.148622754491,"Nick Lodolo",26378,666157
"Bailey Ober","MIN",56,103.2220047732697,,,,93.17290000000001,97.28411764705884,87.74451127819549,,,97.75281690140847,105.6962441314554,104.12978873239435,"Bailey Ober",21224,641927
